CHR_promoter	startPOS_promoter	endPOS_promoter	source_promoter	CHR_mir	startPOS_mir	endPOS_mir	kind_mir	score_mir	strand_mir	annotation_mir
chr9	94398413	94398632	Chesi, A. et al.	chr9	94398533	94398643	miRNA_primary_transcript	1	+	ID=MI0016414;Alias=MI0016414;Name=hsa-mir-3910-1
chr9	94398413	94398632	Chesi, A. et al.	chr9	94398546	94398627	miRNA_primary_transcript	1	-	ID=MI0016431;Alias=MI0016431;Name=hsa-mir-3910-2
chr9	95054558	95055283	Chesi, A. et al.	chr9	95054740	95054829	miRNA_primary_transcript	1	-	ID=MI0016051;Alias=MI0016051;Name=hsa-mir-3651
chr9	95290181	95290511	Chesi, A. et al.	chr9	95290266	95290340	miRNA_primary_transcript	1	-	ID=MI0017301;Alias=MI0017301;Name=hsa-mir-4670
chr2	107965576	107966275	Chesi, A. et al.	chr9	96357123	96357176	miRNA_primary_transcript	1	+	ID=MI0019145;Alias=MI0019145;Name=hsa-mir-548au
chr9	96581236	96582616	Chesi, A. et al.	chr9	96581639	96581703	miRNA_primary_transcript	1	+	ID=MI0015900;Alias=MI0015900;Name=hsa-mir-4291
chr9	96926988	96929569	miRGen_v3_TSS_2k5	chr9	96938239	96938318	miRNA_primary_transcript	1	+	ID=MI0000060;Alias=MI0000060;Name=hsa-let-7a-1
chr9	96926988	96929569	miRGen_v3_TSS_2k5	chr9	96938629	96938715	miRNA_primary_transcript	1	+	ID=MI0000067;Alias=MI0000067;Name=hsa-let-7f-1
chr9	96926988	96929569	miRGen_v3_TSS_2k5	chr9	96941116	96941202	miRNA_primary_transcript	1	+	ID=MI0000065;Alias=MI0000065;Name=hsa-let-7d
chr9	97571578	97572666	Chesi, A. et al.	chr9	97572244	97572339	miRNA_primary_transcript	1	+	ID=MI0011285;Alias=MI0011285;Name=hsa-mir-2278
chr9	97827532	97828002	Chesi, A. et al.	chr9	97827632	97827728	miRNA_primary_transcript	1	+	ID=MI0020358;Alias=MI0020358;Name=hsa-mir-6081
chr9	97847189	97847913	Chesi, A. et al.	chr9	97847490	97847586	miRNA_primary_transcript	1	+	ID=MI0000439;Alias=MI0000439;Name=hsa-mir-23b
chr9	97847189	97847913	Chesi, A. et al.	chr9	97847727	97847823	miRNA_primary_transcript	1	+	ID=MI0000440;Alias=MI0000440;Name=hsa-mir-27b
chr9	97847913	97849193	Chesi, A. et al.	chr9	97848296	97848376	miRNA_primary_transcript	1	-	ID=MI0014181;Alias=MI0014181;Name=hsa-mir-3074
chr9	97847913	97849193	Chesi, A. et al.	chr9	97848303	97848370	miRNA_primary_transcript	1	+	ID=MI0000080;Alias=MI0000080;Name=hsa-mir-24-1
chr9	100125858	100126260	Chesi, A. et al.	chr9	100125836	100125963	miRNA_primary_transcript	1	-	ID=MI0006369;Alias=MI0006369;Name=hsa-mir-1302-8
chr9	100991006	100991725	Chesi, A. et al.	chr9	100991431	100991499	miRNA_primary_transcript	1	-	ID=MI0022700;Alias=MI0022700;Name=hsa-mir-6854
chr9	109363194	109363639	Chesi, A. et al.	chr9	109363209	109363303	miRNA_primary_transcript	1	+	ID=MI0025917;Alias=MI0025917;Name=hsa-mir-8081
chr9	111808306	111808801	Chesi, A. et al.	chr9	111808509	111808578	miRNA_primary_transcript	1	-	ID=MI0000090;Alias=MI0000090;Name=hsa-mir-32
chr9	112273658	112274265	Chesi, A. et al.	chr9	112273755	112273825	miRNA_primary_transcript	1	-	ID=MI0016435;Alias=MI0016435;Name=hsa-mir-3927
chr9	114032993	114034010	Chesi, A. et al.	chr9	114033436	114033494	miRNA_primary_transcript	1	-	ID=MI0025238;Alias=MI0025238;Name=hsa-mir-7702
chr9	114693880	114694219	Chesi, A. et al.	chr9	114694380	114694449	miRNA_primary_transcript	1	+	ID=MI0017298;Alias=MI0017298;Name=hsa-mir-4668
chr9	116970679	116972413	Chesi, A. et al.	chr9	116971714	116971809	miRNA_primary_transcript	1	+	ID=MI0003513;Alias=MI0003513;Name=hsa-mir-455
chr9	123006107	123007715	Chesi, A. et al.	chr9	123007257	123007328	miRNA_primary_transcript	1	-	ID=MI0000262;Alias=MI0000262;Name=hsa-mir-147a
chr9	124882255	124882512	Chesi, A. et al.	chr9	124882361	124882446	miRNA_primary_transcript	1	-	ID=MI0016831;Alias=MI0016831;Name=hsa-mir-4478
chr9	125873674	125874592	Chesi, A. et al.	chr9	125873825	125873922	miRNA_primary_transcript	1	-	ID=MI0003613;Alias=MI0003613;Name=hsa-mir-600
chr9	126164822	126165322	Chesi, A. et al.	chr9	126164804	126164882	miRNA_primary_transcript	1	-	ID=MI0003614;Alias=MI0003614;Name=hsa-mir-601
chr9	126247786	126248094	Chesi, A. et al.	chr9	126247808	126247901	miRNA_primary_transcript	1	-	ID=MI0023610;Alias=MI0023610;Name=hsa-mir-7150
chr9	127452221	127454830	miRBase_v22_upstream_2k5	chr9	127454721	127454830	miRNA_primary_transcript	1	+	ID=MI0000269;Alias=MI0000269;Name=hsa-mir-181a-2
chr9	127453489	127456077	miRBase_v22_upstream_2k5	chr9	127455989	127456077	miRNA_primary_transcript	1	+	ID=MI0000683;Alias=MI0000683;Name=hsa-mir-181b-2
chr9	130453053	130453853	Chesi, A. et al.	chr9	130452966	130453074	miRNA_primary_transcript	1	-	ID=MI0016415;Alias=MI0016415;Name=hsa-mir-3911
chr9	130547168	130548025	Chesi, A. et al.	chr9	130548112	130548202	miRNA_primary_transcript	1	+	ID=MI0016964;Alias=MI0016964;Name=hsa-mir-3960
chr9	130548498	130548755	Chesi, A. et al.	chr9	130548197	130548286	miRNA_primary_transcript	1	+	ID=MI0013006;Alias=MI0013006;Name=hsa-mir-2861
chr9	130631125	130632543	Chesi, A. et al.	chr9	130631694	130631774	miRNA_primary_transcript	1	-	ID=MI0017303;Alias=MI0017303;Name=hsa-mir-4672
chr9	131006078	131007166	Chesi, A. et al.	chr9	131007000	131007109	miRNA_primary_transcript	1	-	ID=MI0000282;Alias=MI0000282;Name=hsa-mir-199b
chr9	131007166	131007620	Chesi, A. et al.	chr9	131007226	131007309	miRNA_primary_transcript	1	-	ID=MI0014182;Alias=MI0014182;Name=hsa-mir-3154
chr9	131152397	131154993	miRBase_v22_upstream_2k5	chr9	131154897	131154993	miRNA_primary_transcript	1	-	ID=MI0000740;Alias=MI0000740;Name=hsa-mir-219a-2
chr9	131154809	131155136	Chesi, A. et al.	chr9	131154900	131154987	miRNA_primary_transcript	1	+	ID=MI0017299;Alias=MI0017299;Name=hsa-mir-219b
chr9	132631837	132632493	Chesi, A. et al.	chr9	132631884	132631950	miRNA_primary_transcript	1	+	ID=MI0022701;Alias=MI0022701;Name=hsa-mir-6855
chr9	133001166	133003767	miRBase_v22_upstream_2k5	chr9	133003666	133003767	miRNA_primary_transcript	1	+	ID=MI0039728;Alias=MI0039728;Name=hsa-mir-12126
chr9	133501575	133501739	Chesi, A. et al.	chr9	133501684	133501750	miRNA_primary_transcript	1	+	ID=MI0022702;Alias=MI0022702;Name=hsa-mir-6856
chr9	135820495	135824455	Chesi, A. et al.	chr9	135821094	135821158	miRNA_primary_transcript	1	+	ID=MI0019283;Alias=MI0019283;Name=hsa-mir-548aw
chr9	135926634	135927807	Chesi, A. et al.	chr9	135927383	135927446	miRNA_primary_transcript	1	+	ID=MI0022724;Alias=MI0022724;Name=hsa-mir-6877
chr9	137271073	137271702	Chesi, A. et al.	chr9	137271257	137271318	miRNA_primary_transcript	1	+	ID=MI0017300;Alias=MI0017300;Name=hsa-mir-4669
chr9	137741130	137741250	Chesi, A. et al.	chr9	137741144	137741215	miRNA_primary_transcript	1	-	ID=MI0016832;Alias=MI0016832;Name=hsa-mir-3689c
chr9	137738833	137741410	miRBase_v22_upstream_2k5	chr9	137741333	137741410	miRNA_primary_transcript	1	-	ID=MI0016090;Alias=MI0016090;Name=hsa-mir-3689a
chr9	137738955	137741528	miRBase_v22_upstream_2k5	chr9	137741455	137741528	miRNA_primary_transcript	1	-	ID=MI0016834;Alias=MI0016834;Name=hsa-mir-3689d-1
chr9	137739471	137742118	miRBase_v22_upstream_2k5	chr9	137741971	137742118	miRNA_primary_transcript	1	-	ID=MI0016411;Alias=MI0016411;Name=hsa-mir-3689b
chr9	137739623	137742202	miRBase_v22_upstream_2k5	chr9	137742123	137742202	miRNA_primary_transcript	1	-	ID=MI0016835;Alias=MI0016835;Name=hsa-mir-3689d-2
chr9	137739916	137742487	miRBase_v22_upstream_2k5	chr9	137742416	137742487	miRNA_primary_transcript	1	-	ID=MI0016836;Alias=MI0016836;Name=hsa-mir-3689e
chr9	137740088	137742653	miRBase_v22_upstream_2k5	chr9	137742588	137742653	miRNA_primary_transcript	1	-	ID=MI0016837;Alias=MI0016837;Name=hsa-mir-3689f
chr9	139412291	139414648	Chesi, A. et al.	chr9	139414020	139414078	miRNA_primary_transcript	1	-	ID=MI0017304;Alias=MI0017304;Name=hsa-mir-4673
chr9	139440015	139440768	Chesi, A. et al.	chr9	139440625	139440711	miRNA_primary_transcript	1	-	ID=MI0017305;Alias=MI0017305;Name=hsa-mir-4674
chr9	139563304	139565948	Chesi, A. et al.	chr9	139565054	139565138	miRNA_primary_transcript	1	+	ID=MI0000471;Alias=MI0000471;Name=hsa-mir-126
chr9	139640592	139643110	Chesi, A. et al.	chr9	139641345	139641422	miRNA_primary_transcript	1	-	ID=MI0022557;Alias=MI0022557;Name=hsa-mir-6722
chr9	139724421	139726657	Chesi, A. et al.	chr9	139725409	139725475	miRNA_primary_transcript	1	+	ID=MI0015897;Alias=MI0015897;Name=hsa-mir-4292
chr9	139780170	139781658	Chesi, A. et al.	chr9	139781185	139781255	miRNA_primary_transcript	1	+	ID=MI0016838;Alias=MI0016838;Name=hsa-mir-4479
chr9	140063370	140064545	Chesi, A. et al.	chr9	140063638	140063722	miRNA_primary_transcript	1	-	ID=MI0016012;Alias=MI0016012;Name=hsa-mir-3621
chr9	140343988	140344829	Chesi, A. et al.	chr9	140344478	140344538	miRNA_primary_transcript	1	-	ID=MI0022965;Alias=MI0022965;Name=hsa-mir-7114
chr9	140730695	140733152	Chesi, A. et al.	chr9	140732871	140732968	miRNA_primary_transcript	1	+	ID=MI0003615;Alias=MI0003615;Name=hsa-mir-602
chrX	1410311	1412885	miRBase_v22_upstream_2k5	chrX	1412811	1412885	miRNA_primary_transcript	1	+	ID=MI0016091;Alias=MI0016091;Name=hsa-mir-3690-1
chrX	2524732	2527295	miRBase_v22_upstream_2k5	chrX	2527232	2527295	miRNA_primary_transcript	1	+	ID=MI0020366;Alias=MI0020366;Name=hsa-mir-6089-1
chrX	6301965	6302562	Chesi, A. et al.	chrX	6301947	6302004	miRNA_primary_transcript	1	-	ID=MI0017411;Alias=MI0017411;Name=hsa-mir-4770
chrX	7064794	7066517	Chesi, A. et al.	chrX	7065901	7065978	miRNA_primary_transcript	1	+	ID=MI0017408;Alias=MI0017408;Name=hsa-mir-4767
chrX	8094995	8095122	Chesi, A. et al.	chrX	8095006	8095102	miRNA_primary_transcript	1	+	ID=MI0003666;Alias=MI0003666;Name=hsa-mir-651
chr4	16623090	16623944	Chesi, A. et al.	chrX	11336734	11336806	miRNA_primary_transcript	1	-	ID=MI0019286;Alias=MI0019286;Name=hsa-mir-548ax
chrX	13608400	13608932	Chesi, A. et al.	chrX	13608411	13608465	miRNA_primary_transcript	1	+	ID=MI0020363;Alias=MI0020363;Name=hsa-mir-6086
chrX	16645060	16645437	Chesi, A. et al.	chrX	16645135	16645208	miRNA_primary_transcript	1	-	ID=MI0016904;Alias=MI0016904;Name=hsa-mir-548am
chrX	17441504	17444077	miRBase_v22_upstream_2k5	chrX	17444004	17444077	miRNA_primary_transcript	1	+	ID=MI0017409;Alias=MI0017409;Name=hsa-mir-4768
chrX	20033845	20036321	Chesi, A. et al.	chrX	20035206	20035305	miRNA_primary_transcript	1	-	ID=MI0016010;Alias=MI0016010;Name=hsa-mir-23c
chrX	28513277	28514581	Chesi, A. et al.	chrX	28513672	28513780	miRNA_primary_transcript	1	-	ID=MI0021279;Alias=MI0021279;Name=hsa-mir-6134
chrX	29589895	29592475	miRBase_v22_upstream_2k5	chrX	29592395	29592475	miRNA_primary_transcript	1	+	ID=MI0019299;Alias=MI0019299;Name=hsa-mir-4666b
chrX	32601731	32601881	Chesi, A. et al.	chrX	32601773	32601869	miRNA_primary_transcript	1	-	ID=MI0016420;Alias=MI0016420;Name=hsa-mir-3915
chrX	32657091	32659676	miRBase_v22_upstream_2k5	chrX	32659591	32659676	miRNA_primary_transcript	1	-	ID=MI0006378;Alias=MI0006378;Name=hsa-mir-548f-5
chrX	37880648	37883239	miRBase_v22_upstream_2k5	chrX	37883148	37883239	miRNA_primary_transcript	1	-	ID=MI0016815;Alias=MI0016815;Name=hsa-mir-548aj-2
chrX	39520340	39521145	Chesi, A. et al.	chrX	39520470	39520575	miRNA_primary_transcript	1	+	ID=MI0016593;Alias=MI0016593;Name=hsa-mir-3937
chrX	39694315	39696867	miRBase_v22_upstream_2k5	chrX	39696815	39696867	miRNA_primary_transcript	1	+	ID=MI0016905;Alias=MI0016905;Name=hsa-mir-1587
chrX	45605462	45606061	Chesi, A. et al.	chrX	45605585	45605694	miRNA_primary_transcript	1	-	ID=MI0000298;Alias=MI0000298;Name=hsa-mir-221
chrX	45606061	45606480	Chesi, A. et al.	chrX	45606421	45606530	miRNA_primary_transcript	1	-	ID=MI0000299;Alias=MI0000299;Name=hsa-mir-222
chrX	47446353	47447416	Chesi, A. et al.	chrX	47446828	47446904	miRNA_primary_transcript	1	+	ID=MI0017410;Alias=MI0017410;Name=hsa-mir-4769
chrX	49767470	49768328	Chesi, A. et al.	chrX	49767754	49767844	miRNA_primary_transcript	1	+	ID=MI0003205;Alias=MI0003205;Name=hsa-mir-532
chrX	49767470	49768328	Chesi, A. et al.	chrX	49768109	49768194	miRNA_primary_transcript	1	+	ID=MI0000484;Alias=MI0000484;Name=hsa-mir-188
chrX	49772786	49773405	Chesi, A. et al.	chrX	49773039	49773122	miRNA_primary_transcript	1	+	ID=MI0003184;Alias=MI0003184;Name=hsa-mir-500a
chrX	49773405	49773717	Chesi, A. et al.	chrX	49773572	49773636	miRNA_primary_transcript	1	+	ID=MI0000762;Alias=MI0000762;Name=hsa-mir-362
chrX	49774103	49774435	Chesi, A. et al.	chrX	49774330	49774413	miRNA_primary_transcript	1	+	ID=MI0003185;Alias=MI0003185;Name=hsa-mir-501
chrX	49774951	49775931	Chesi, A. et al.	chrX	49775280	49775358	miRNA_primary_transcript	1	+	ID=MI0015903;Alias=MI0015903;Name=hsa-mir-500b
chrX	49776326	49780067	Chesi, A. et al.	chrX	49777849	49777945	miRNA_primary_transcript	1	+	ID=MI0003684;Alias=MI0003684;Name=hsa-mir-660
chrX	49776326	49780067	Chesi, A. et al.	chrX	49779206	49779291	miRNA_primary_transcript	1	+	ID=MI0003186;Alias=MI0003186;Name=hsa-mir-502
chrX	52077199	52079784	miRBase_v22_upstream_2k5	chrX	52079699	52079784	miRNA_primary_transcript	1	-	ID=MI0025924;Alias=MI0025924;Name=hsa-mir-8088
chrX	53223917	53225100	Chesi, A. et al.	chrX	53224593	53224670	miRNA_primary_transcript	1	-	ID=MI0022742;Alias=MI0022742;Name=hsa-mir-6895
chrX	53227625	53228192	Chesi, A. et al.	chrX	53228071	53228127	miRNA_primary_transcript	1	-	ID=MI0022741;Alias=MI0022741;Name=hsa-mir-6894
chrX	53432278	53433270	Chesi, A. et al.	chrX	53432605	53432697	miRNA_primary_transcript	1	-	ID=MI0022703;Alias=MI0022703;Name=hsa-mir-6857
chrX	53582840	53583356	Chesi, A. et al.	chrX	53583184	53583302	miRNA_primary_transcript	1	-	ID=MI0000100;Alias=MI0000100;Name=hsa-mir-98
chrX	53581653	53584235	miRBase_v22_upstream_2k5	chrX	53584153	53584235	miRNA_primary_transcript	1	-	ID=MI0000068;Alias=MI0000068;Name=hsa-let-7f-2
chrX	55477849	55479197	Chesi, A. et al.	chrX	55477928	55478015	miRNA_primary_transcript	1	-	ID=MI0016906;Alias=MI0016906;Name=hsa-mir-4536-1
chrX	55477849	55479197	Chesi, A. et al.	chrX	55477928	55478015	miRNA_primary_transcript	1	+	ID=MI0019149;Alias=MI0019149;Name=hsa-mir-4536-2
chrX	63005519	63006694	Chesi, A. et al.	chrX	63005882	63005967	miRNA_primary_transcript	1	-	ID=MI0003782;Alias=MI0003782;Name=hsa-mir-1468
chrX	65238683	65239231	Chesi, A. et al.	chrX	65238712	65238821	miRNA_primary_transcript	1	+	ID=MI0000300;Alias=MI0000300;Name=hsa-mir-223
chrX	69242423	69242922	Chesi, A. et al.	chrX	69242707	69242773	miRNA_primary_transcript	1	+	ID=MI0016436;Alias=MI0016436;Name=hsa-mir-676
chrX	73438213	73438492	Chesi, A. et al.	chrX	73438212	73438296	miRNA_primary_transcript	1	-	ID=MI0003685;Alias=MI0003685;Name=hsa-mir-421
chrX	73438213	73438492	Chesi, A. et al.	chrX	73438382	73438453	miRNA_primary_transcript	1	-	ID=MI0005566;Alias=MI0005566;Name=hsa-mir-374b
chrX	73438213	73438492	Chesi, A. et al.	chrX	73438384	73438453	miRNA_primary_transcript	1	+	ID=MI0016684;Alias=MI0016684;Name=hsa-mir-374c
chrX	73506562	73507685	Chesi, A. et al.	chrX	73506939	73507044	miRNA_primary_transcript	1	-	ID=MI0003516;Alias=MI0003516;Name=hsa-mir-545
chrX	73506562	73507685	Chesi, A. et al.	chrX	73507121	73507192	miRNA_primary_transcript	1	-	ID=MI0000782;Alias=MI0000782;Name=hsa-mir-374a
chrX	76139392	76139827	Chesi, A. et al.	chrX	76139698	76139785	miRNA_primary_transcript	1	-	ID=MI0001145;Alias=MI0001145;Name=hsa-mir-384
chrX	76225715	76227492	Chesi, A. et al.	chrX	76225829	76225926	miRNA_primary_transcript	1	-	ID=MI0000824;Alias=MI0000824;Name=hsa-mir-325
chrX	78156242	78156859	Chesi, A. et al.	chrX	78156691	78156746	miRNA_primary_transcript	1	-	ID=MI0015904;Alias=MI0015904;Name=hsa-mir-4328
chrX	83478260	83480836	miRBase_v22_upstream_2k5	chrX	83480760	83480836	miRNA_primary_transcript	1	-	ID=MI0006424;Alias=MI0006424;Name=hsa-mir-548i-4
chrX	85089798	85090851	Chesi, A. et al.	chrX	85090785	85090863	miRNA_primary_transcript	1	+	ID=MI0006652;Alias=MI0006652;Name=hsa-mir-1321
chrX	85158505	85159061	Chesi, A. et al.	chrX	85158641	85158712	miRNA_primary_transcript	1	-	ID=MI0000760;Alias=MI0000760;Name=hsa-mir-361
chr7	79399361	79401389	Chesi, A. et al.	chrX	94318140	94318225	miRNA_primary_transcript	1	-	ID=MI0006400;Alias=MI0006400;Name=hsa-mir-548m
chr13	100057489	100058990	Chesi, A. et al.	chrX	105883044	105883126	miRNA_primary_transcript	1	+	ID=MI0016907;Alias=MI0016907;Name=hsa-mir-548an
chrX	109297017	109300274	Chesi, A. et al.	chrX	109298557	109298654	miRNA_primary_transcript	1	+	ID=MI0003667;Alias=MI0003667;Name=hsa-mir-652
chrX	109324939	109325444	Chesi, A. et al.	chrX	109325346	109325446	miRNA_primary_transcript	1	+	ID=MI0016996;Alias=MI0016996;Name=hsa-mir-3978
chrX	112023398	112024199	Chesi, A. et al.	chrX	112023946	112024016	miRNA_primary_transcript	1	-	ID=MI0015901;Alias=MI0015901;Name=hsa-mir-4329
chrX	113873808	113874061	Chesi, A. et al.	chrX	113873918	113874002	miRNA_primary_transcript	1	+	ID=MI0003944;Alias=MI0003944;Name=hsa-mir-764
chrX	113885971	113886405	Chesi, A. et al.	chrX	113886019	113886098	miRNA_primary_transcript	1	+	ID=MI0008333;Alias=MI0008333;Name=hsa-mir-1912
chrX	113886710	113887232	Chesi, A. et al.	chrX	113887130	113887198	miRNA_primary_transcript	1	+	ID=MI0003758;Alias=MI0003758;Name=hsa-mir-1264
chrX	113948068	113949811	Chesi, A. et al.	chrX	113949650	113949761	miRNA_primary_transcript	1	+	ID=MI0003938;Alias=MI0003938;Name=hsa-mir-1298
chrX	113997534	113998144	Chesi, A. et al.	chrX	113997744	113997823	miRNA_primary_transcript	1	+	ID=MI0008332;Alias=MI0008332;Name=hsa-mir-1911
chrX	114057856	114058304	Chesi, A. et al.	chrX	114058017	114058127	miRNA_primary_transcript	1	+	ID=MI0001637;Alias=MI0001637;Name=hsa-mir-448
chrX	117520074	117520920	Chesi, A. et al.	chrX	117520357	117520434	miRNA_primary_transcript	1	+	ID=MI0006419;Alias=MI0006419;Name=hsa-mir-1277
chrX	118778201	118780811	miRBase_v22_upstream_2k5	chrX	118780701	118780811	miRNA_primary_transcript	1	-	ID=MI0003836;Alias=MI0003836;Name=hsa-mir-766
chrX	120505333	120505856	Chesi, A. et al.	chrX	120504826	120504907	miRNA_primary_transcript	1	+	ID=MI0016073;Alias=MI0016073;Name=hsa-mir-3672
chrX	133303490	133304261	Chesi, A. et al.	chrX	133303408	133303482	miRNA_primary_transcript	1	-	ID=MI0000764;Alias=MI0000764;Name=hsa-mir-363
chrX	133305618	133308199	miRGen_v3_TSS_2k5	chrX	133303568	133303642	miRNA_primary_transcript	1	-	ID=MI0000094;Alias=MI0000094;Name=hsa-mir-92a-2
chrX	133305618	133308199	miRGen_v3_TSS_2k5	chrX	133303701	133303796	miRNA_primary_transcript	1	-	ID=MI0000075;Alias=MI0000075;Name=hsa-mir-19b-2
chrX	133303490	133304261	Chesi, A. et al.	chrX	133303839	133303907	miRNA_primary_transcript	1	-	ID=MI0001519;Alias=MI0001519;Name=hsa-mir-20b
chrX	133303490	133304261	Chesi, A. et al.	chrX	133304071	133304141	miRNA_primary_transcript	1	-	ID=MI0001518;Alias=MI0001518;Name=hsa-mir-18b
chrX	133303490	133304261	Chesi, A. et al.	chrX	133304228	133304308	miRNA_primary_transcript	1	-	ID=MI0000113;Alias=MI0000113;Name=hsa-mir-106a
chrX	133674237	133675323	Chesi, A. et al.	chrX	133674215	133674292	miRNA_primary_transcript	1	-	ID=MI0005531;Alias=MI0005531;Name=hsa-mir-450b
chrX	133681082	133683663	miRGen_v3_TSS_2k5	chrX	133674371	133674461	miRNA_primary_transcript	1	-	ID=MI0001652;Alias=MI0001652;Name=hsa-mir-450a-1
chrX	133681082	133683663	miRGen_v3_TSS_2k5	chrX	133674538	133674637	miRNA_primary_transcript	1	-	ID=MI0003187;Alias=MI0003187;Name=hsa-mir-450a-2
chrX	133675480	133676792	Chesi, A. et al.	chrX	133675371	133675467	miRNA_primary_transcript	1	-	ID=MI0003686;Alias=MI0003686;Name=hsa-mir-542
chrX	133680391	133680756	Chesi, A. et al.	chrX	133680358	133680428	miRNA_primary_transcript	1	-	ID=MI0003188;Alias=MI0003188;Name=hsa-mir-503
chrX	133680391	133680756	Chesi, A. et al.	chrX	133680644	133680741	miRNA_primary_transcript	1	-	ID=MI0001446;Alias=MI0001446;Name=hsa-mir-424
chrX	135632950	135633651	Chesi, A. et al.	chrX	135633037	135633119	miRNA_primary_transcript	1	+	ID=MI0005756;Alias=MI0005756;Name=hsa-mir-934
chrX	137749765	137750098	Chesi, A. et al.	chrX	137749872	137749954	miRNA_primary_transcript	1	-	ID=MI0003189;Alias=MI0003189;Name=hsa-mir-504
chrX	139005752	139006557	Chesi, A. et al.	chrX	139006307	139006390	miRNA_primary_transcript	1	-	ID=MI0003190;Alias=MI0003190;Name=hsa-mir-505
chrX	140005825	140008396	miRBase_v22_upstream_2k5	chrX	140008325	140008396	miRNA_primary_transcript	1	-	ID=MI0008192;Alias=MI0008192;Name=hsa-mir-320d-2
chrX	145074180	145074665	Chesi, A. et al.	chrX	145074268	145074344	miRNA_primary_transcript	1	-	ID=MI0022560;Alias=MI0022560;Name=hsa-mir-892c
chrX	145075705	145076174	Chesi, A. et al.	chrX	145075793	145075869	miRNA_primary_transcript	1	-	ID=MI0005533;Alias=MI0005533;Name=hsa-mir-890
chrX	145076224	145076499	Chesi, A. et al.	chrX	145076302	145076378	miRNA_primary_transcript	1	-	ID=MI0005537;Alias=MI0005537;Name=hsa-mir-888
chrX	145078105	145078522	Chesi, A. et al.	chrX	145078187	145078261	miRNA_primary_transcript	1	-	ID=MI0005528;Alias=MI0005528;Name=hsa-mir-892a
chrX	145078522	145079106	Chesi, A. et al.	chrX	145078716	145078792	miRNA_primary_transcript	1	-	ID=MI0005538;Alias=MI0005538;Name=hsa-mir-892b
chrX	145082259	145083364	Chesi, A. et al.	chrX	145082571	145082649	miRNA_primary_transcript	1	-	ID=MI0005534;Alias=MI0005534;Name=hsa-mir-891b
chrX	145109120	145110936	Chesi, A. et al.	chrX	145109312	145109390	miRNA_primary_transcript	1	-	ID=MI0005524;Alias=MI0005524;Name=hsa-mir-891a
chrX	146270906	146271535	Chesi, A. et al.	chrX	146271222	146271305	miRNA_primary_transcript	1	-	ID=MI0006649;Alias=MI0006649;Name=hsa-mir-513c
chrX	146280492	146280913	Chesi, A. et al.	chrX	146280562	146280645	miRNA_primary_transcript	1	-	ID=MI0006648;Alias=MI0006648;Name=hsa-mir-513b
chrX	146292481	146295109	miRBase_v22_upstream_2k5	chrX	146294981	146295109	miRNA_primary_transcript	1	-	ID=MI0003191;Alias=MI0003191;Name=hsa-mir-513a-1
chrX	146304844	146307470	miRBase_v22_upstream_2k5	chrX	146307344	146307470	miRNA_primary_transcript	1	-	ID=MI0003192;Alias=MI0003192;Name=hsa-mir-513a-2
chrX	146312122	146313261	Chesi, A. et al.	chrX	146312238	146312361	miRNA_primary_transcript	1	-	ID=MI0003193;Alias=MI0003193;Name=hsa-mir-506
